Rank,Category,Final_Score,Similarity_Score,Skill_Match_Score,Missing_Skills
1785,SALES,0.5247290342233352,0.749612906033336,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1786,CONSTRUCTION,0.5245702254590102,0.7493860363700147,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1787,HR,0.5209470915365616,0.7442101307665165,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1788,PUBLIC-RELATIONS,0.5201208661579392,0.7430298087970559,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1789,AVIATION,0.5176208387175568,0.7394583410250812,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1790,AGRICULTURE,0.5169985841469269,0.7385694059241813,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1791,APPAREL,0.5168656425462735,0.7383794893518194,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1792,CONSTRUCTION,0.5164369442521216,0.7377670632173167,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1793,DIGITAL-MEDIA,0.5145413660126605,0.7350590943038008,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1794,SALES,0.5142024810894698,0.7345749729849569,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1795,AGRICULTURE,0.5109519190849862,0.7299313129785517,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1796,CONSTRUCTION,0.5108704218623109,0.7298148883747299,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1797,CONSULTANT,0.5102685633121796,0.728955090445971,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1798,FITNESS,0.5092505068936527,0.7275007241337896,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1799,BANKING,0.5056182328886586,0.7223117612695124,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1800,BUSINESS-DEVELOPMENT,0.5044208629480489,0.7206012327829271,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1801,PUBLIC-RELATIONS,0.5008412786226485,0.715487540889498,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1802,PUBLIC-RELATIONS,0.5006131904034317,0.715161700576331,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1803,DESIGNER,0.5005314434400794,0.7150449192001134,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1804,FITNESS,0.49844114173411375,0.7120587739058768,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1805,CONSTRUCTION,0.4983025783253442,0.7118608261790632,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1806,FINANCE,0.4970509054671794,0.7100727220959706,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1807,TEACHER,0.4956731902154747,0.7081045574506781,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1808,ACCOUNTANT,0.49534587929638807,0.7076369704234116,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1809,FINANCE,0.4937315385443537,0.7053307693490768,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1810,ACCOUNTANT,0.4923825882975122,0.7034036975678746,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1811,BANKING,0.4912710453185492,0.7018157790264989,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1812,ARTS,0.49003830662469866,0.7000547237495696,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1813,AGRICULTURE,0.4898414480527079,0.6997734972181542,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1814,BUSINESS-DEVELOPMENT,0.48926858423543207,0.6989551203363316,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1815,CONSULTANT,0.4890463794125254,0.6986376848750363,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1816,CONSULTANT,0.48885766689976984,0.6983680955710998,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1817,SALES,0.488286054126522,0.6975515058950315,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1818,BUSINESS-DEVELOPMENT,0.4876349960453002,0.6966214229218575,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1819,ENGINEERING,0.48734240096894244,0.6962034299556321,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1820,BUSINESS-DEVELOPMENT,0.4871343069694545,0.6959061528135064,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1821,BANKING,0.48501415517583385,0.6928773645369055,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1822,FINANCE,0.4843187693737287,0.6918839562481839,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1823,FINANCE,0.48410141523306827,0.6915734503329547,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1824,AVIATION,0.48291758574747906,0.6898822653535416,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1825,ADVOCATE,0.48272792616489807,0.6896113230927116,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1826,ACCOUNTANT,0.4826871521939387,0.6895530745627696,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1827,CONSULTANT,0.48131212880123925,0.6875887554303418,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1828,ACCOUNTANT,0.4810533545880868,0.6872190779829812,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1829,AVIATION,0.4797142464184872,0.6853060663121247,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1830,ARTS,0.47928104425819246,0.6846872060831322,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1831,DIGITAL-MEDIA,0.4789306083356291,0.6841865833366131,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1832,SALES,0.4780617217495178,0.6829453167850255,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1833,FITNESS,0.47797230070212604,0.6828175724316087,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1834,CHEF,0.4759373960149371,0.6799105657356245,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1835,ACCOUNTANT,0.47287554678233,0.6755364954033286,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1836,PUBLIC-RELATIONS,0.472673723503062,0.6752481764329458,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1837,BUSINESS-DEVELOPMENT,0.47113649943817903,0.6730521420545416,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1838,APPAREL,0.470638754020172,0.6723410771716744,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1839,CHEF,0.4705745432754346,0.6722493475363351,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1840,INFORMATION-TECHNOLOGY,0.47035219207719287,0.6719317029674184,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1841,FINANCE,0.4701091008829546,0.6715844298327923,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1842,ADVOCATE,0.46964924362355315,0.6709274908907903,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1843,DESIGNER,0.46901128490111876,0.6700161212873126,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1844,PUBLIC-RELATIONS,0.4689088600854495,0.6698698001220708,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1845,FITNESS,0.4675541271010568,0.667934467287224,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1846,ACCOUNTANT,0.4675165235704102,0.6678807479577289,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1847,INFORMATION-TECHNOLOGY,0.46672262121960245,0.6667466017422893,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1848,INFORMATION-TECHNOLOGY,0.46598481390414176,0.6656925912916312,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1849,CHEF,0.4641109377004173,0.6630156252863104,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1850,AGRICULTURE,0.46295060841612484,0.6613580120230356,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1851,ACCOUNTANT,0.46244080337220894,0.6606297191031557,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1852,CONSTRUCTION,0.4617814372919412,0.6596877675599161,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1853,FINANCE,0.45989553109559916,0.656993615850856,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1854,CONSTRUCTION,0.4598517081460061,0.6569310116371516,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1855,AGRICULTURE,0.45921311936322406,0.656018741947463,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1856,CONSTRUCTION,0.45886874462143284,0.6555267780306184,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1857,ACCOUNTANT,0.457346786572307,0.6533525522461529,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1858,ENGINEERING,0.4571922125465961,0.653131732209423,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1859,ADVOCATE,0.45614394592107527,0.651634208458679,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1860,SALES,0.4556825804244717,0.6509751148921025,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1861,CONSULTANT,0.4539610547325577,0.6485157924750825,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1862,HEALTHCARE,0.4533951076577823,0.6477072966539748,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1863,PUBLIC-RELATIONS,0.45325308972074196,0.6475044138867743,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1864,SALES,0.4530027304861707,0.6471467578373867,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1865,CHEF,0.4513992666518662,0.6448560952169518,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1866,CONSTRUCTION,0.4500082192971628,0.6428688847102326,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1867,FINANCE,0.44978136211234215,0.6425448030176317,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1868,ARTS,0.4497495429767749,0.6424993471096785,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1869,AVIATION,0.4483286423965539,0.6404694891379342,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1870,HEALTHCARE,0.44825232493834877,0.6403604641976411,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1871,CHEF,0.4464997575964064,0.6378567965662949,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1872,CONSULTANT,0.44576020337163497,0.6368002905309071,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1873,SALES,0.44494333407610037,0.6356333343944292,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1874,BANKING,0.44481226667479024,0.6354460952497004,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1875,BUSINESS-DEVELOPMENT,0.4443909766214064,0.6348442523162949,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1876,TEACHER,0.444006760211441,0.63429537173063,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1877,BUSINESS-DEVELOPMENT,0.4435591810196871,0.6336559728852673,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1878,FITNESS,0.4432332293974529,0.6331903277106471,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1879,HEALTHCARE,0.44307635457236083,0.6329662208176584,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1880,AUTOMOBILE,0.4422881605865154,0.6318402294093077,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1881,BANKING,0.4422033754652908,0.6317191078075584,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1882,DESIGNER,0.4420810305258438,0.631544329322634,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1883,FINANCE,0.44186537363221595,0.6312362480460229,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1884,HEALTHCARE,0.4408597955440295,0.6297997079200421,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1885,CONSULTANT,0.4406475818377569,0.6294965454825099,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1886,BANKING,0.4402714065487097,0.6289591522124425,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1887,TEACHER,0.43855994585089014,0.6265142083584145,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1888,ENGINEERING,0.4377240037582913,0.6253200053689876,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1889,ENGINEERING,0.4373769594229158,0.6248242277470226,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1890,FINANCE,0.4358493352639524,0.6226419075199321,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1891,AVIATION,0.4325658550590625,0.6179512215129465,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1892,HR,0.43071986083516506,0.6153140869073787,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1893,SALES,0.43049401120583014,0.6149914445797574,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
1894,FITNESS,0.4299646889047249,0.6142352698638928,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
